Name,Transliterated
मकोला फत्तेपुर,Makola Fatehpur
सुक्खापुर इटौरा,Sukkhapur Itaura
कमला देवी,Kamla Devi
वीरवती,Veervati
भुड़ेली,Bhureli
रसुलपुर कन्धवारा,Rasulpur Kandhwara
असदुल्लापुर रोही,Asadullapur Rohi
सिहैता लोहानी,Siheta Lohani
धनुका,Dhanuka
श्‍यामो,Shyamo
सनोबर,Sanobar
निरमाना,Nirmana
आफताब आलम अंसारी,Aftab Alam Ansari
पेड़ारी बुजुर्ग,Pedari Bujurg
नाव,Nav
कुतुवापुर,Kutuwapur
भिलीहिली,Bhilihili
गौरीरतन बांगर,Gouriratan Bangar
प्रेमा त्रिपाठी,Prema Tripathi
रीता देवी पत्नी मोहनला,Reeta Devi Patni Mohanla
बसेडी,Basedi
राजेपुर,Rajepur
कवलधारी सिंह,Kavaladhari Singh
जमुवा,Jamuwa
योगेन्द्र वर्मा,Yogendra Verma
दुखराम,Dukharam
महाजी देवारा जदीद,Mahaji Dewara Jadid
भानु प्रताप उर्फ़ भानु प्रताप यादव,Bhanu Pratap Urf Bhanu Pratap Yadav
कर्ता अड़रामऊ,Karta Audramau
कीरतपुर,Kiratpur
डूगरा जोगी,Doogra Jogi
मेंहदीपुर बॉगर,Mehndipur Bogar
कोइरियापार,Koyariapar
सोम प्रकाश त्रिपाठी,Som Prakash Tripathi
सुधा,Sudha
रामबली पुत्र बिरजू मौर्य,Rambli Putra Birju Maurya
धुरीखास,Dhurikhas
- महिला हिरावती,- Mahila Hiravati
गढ़ौली,Garhauli
बड़हरा,Badhara
गुरह,Gurah
नगला मोहिददीनपुर,Nagla Mohiddindpur
तेलिया नगला,Telia Nagla
खटेली,Khatelai
रामभगत निषाद,Rambhagat Nishad
सेमराहर्दोपट्टी,Semarahaudopatti
काछी कला,Kachhi Kala
सैैदापुर,Saidapur
आसीवन तरफ जरूल्लानगर,Asiwan Tarf Jarullanagar
बम्होरीखुर्द,Bamhorikhurda
डड़िया मई,Daddia Mai
भवनगढी,Bhawanagadhi
फाजिलनगर,Fazilnagar
कुशमहरा,Kushamhara
राम राजा,Ram Raja
केशरई,Kesherai
जहाँदरिया,Jahandaria
निरनाम पशचिमी,Nirnam Paschimi
धरमौली,Dharmouli
फत्तेहपुर डाल,Fatehpur Dal
ममसी बुजुर्ग,Mamsi Bujurg
जय पप्रकाश,Jai Paprakash
मरूआ झाला,Marua Jhala
तेन्दुवाईकला,Tendwai Kala
मझलीपट्टी,Majhlipatti
रामचन्द्रर वर्मा,Ramachandrar Varma
बालपुर,Balpur
विवेक कुमार गोन्ड,Vivek Kumar Gond
पैतुआ,Paitua
भठिया,Bhatia
परसाबुर्जुग,Parsa Bujrug
निसार जहां,Nisara Jaha
मधु उर्फ राजरानी,Madhu alias Raj Rani
महमूदपुर बुजुर्ग,Mahmudpur Bujurg
रसूल पनाह,Rasul Pnaha
जूड़ापट्टी,Juadapatti
फततेहपुर डाल,fatehpur dal
गोरहिन,Gorhin
रेवरादास,Revaradas
गनपतपुर हररैया,Ganpatpur Harraiya
निर्भय नारायण,Nirbhay Narayan
पिपराखुर्द,Piprakhurd
भुनडी,Bhunti
अब्दुलसमां,Abdulsaaman
मण्डौला,Mandoula
नगला भूरा,Nagla Bhooora
बेलवांरामसागर,BelwanRamsagar
जफरुल निशा,jafarul nisa
अवधेश पुत्र छोटेलाल,Awadhesh putra chotelal
धनसिंहपुर,Dhansinghpur
बजनंग बहादुर सिंह,Bajnang Bahadur Singh
महिला मायादेवी,Mahila Maya Devi
शिवकुमारी,Shiv Kumari
बलसिंह पुर,Balsingh Pur
गोडा,Goda
कासिमपुर देहात,Kasimpur Dehat
बेटौरा सरसठ,Betoura Sarasath
सरायबग्घा,Sarai Bagga
ईशनरायन उपाध्याय,Ishan Narain Upadhyay
पैतिहा,Paitnaha
अदिशा,Adisha
शेरपुर कल्याण,Sherpur Kalyan
सुखवीर सिह यादव,Sukhvir Singh Yadav
रामूवाला शेखू,Ramoovala shekhu
मसुरी,Masuri
धुन्सी,Dhunsi
सन्ध्यासिंह,Sandhya Singh
डुमडुमवा उर्फ मझिला,Duduumva urf Majhila
उदुरी,Udduri
कुरैया खुर्दकला,Kuraiya Khurdakala
कौवासाथ,Kauwasath
महादेव जगदीश,Mahadev Jagdish
गांजौली,Ganjauli
बदूपार,Badupar
जूडा़पट्टी,Judapatti
अर्जुनई सिमरई,Arjunaee Simarai
दवोपुर,Davoppur
मो0 पुर अनठा,Mo0 Pur Antha
जरगवा,Jargava
खजुरार,Khajurar
अल्लापुर रानीमऊ,Allappur Raneemau
दीपेन्द्रनाथ,Deependranath
बटौरालोंहागी,Bataurolonahagi
खखरेरू,Khakheru
चक सहदरिया,Chak Sahdaria
ढेढ़िया,Dhedhiya
अवादुल निशा,Avadul Nisha
जिगिनिहवॉ,Jiginihvao
खसरवारा,Khasarwara
मीनाश्रीदेवी,Meenasridevi
सीढेचकर पुर,Seedhechakar Pur
मुजुरी,Mujuri
इन्द्रमोहनी,Indramohni
निधि राजपूत,Nidhi Rajput
 इतवारपुर,Itwarsur
आगा,Aaga
 शिवप्रभाव,Shivpravhaav
आसिर अली,Aseer Ali
वलई भगवनतपुर,Valai Bhagvantpur
गिनौली किशनपुर,Ginaoli Kishenpur
काकोरी देवाकलपुर,Kakori Devakalpur
छिटेपुर,Chheetepur
सहरिया,Sahariya
देवतादत्त,Devtadatta
लमतौरी,Lamtauuri
अरुण कुमार तोमर,Arunkumar Tomar
पाठकपुर,Pathakpur
नरसर,Narsar
कन्दैला,Kandeyla
टिकरा वछेली,Tikara Vacheli
नकुरी कला,Nakuri Kala
शाह जौहर,Shah Jauhar
गुड्डी पाल,Guddi Pal
सतरिख देहात,Satrikh Dehat
गिलासी,Gilasi
प्रियंका दिवेदी,Priyanka Diveedi
छविराजी देवी,Chhaviraji Devi
सरैया बक्सी,Saraiya Baksi
नौशाद आलम,Naushad Alam
शीशूपुर,Shishupur
भंगेली,Bhangeli
मानवेंद्र,Manvendra
बामौर,Baamaur
कस्बाखेड़ा,Kasbakheda
मझोरिया,Majhoria
सु ० आ ० पुर,Su 0 Aa 0 Pur
बनी गणेश,Bani Ganesh
मोहम्मद अफजाल,Mohammad Afzal
मछलीगॉव,Machhligav
बबूरा,Babura
मनोज सिरोही,Manoj Sirohi
कुसमौनी,Kusmauni
नादेपार,Nadepaar
पिथनपुर भुजपुरा,Pithanpur Bhujpura
खैरा मुहम्मदपुर,Khaira Mohammadpur
सोमू,Somu
पिपराबराहमन/ बारीगॉव,Piprabrahman/ Barigaav
बदन सिंह,Badan Singh
रामप्रसाद,Ramprasad
नरिया परसिया,Nariya Parsia
लालबोझी,Laalbojhi
बैड़ी अलीपुर,Baidi Alipur
अलीम अहमद खान,Alim Ahmad Khan
रामसवा,Ramsava
भदुई,Bhadui
भैलौनी,Bhailauni
किशुनपुरां,Kishunpuram
दरवशपुर,Darvashpur
कुलहिडया,Kulhidiya
टिकरिया नाथ सिंह,Tikariya Nath Singh
राहत मौर्या,Rahat Maurya
 सरांवखुर्द,Saraankhurd
 लुहरगांव घाट,Luhargaanv Ghat
 सहादत्त अली,Sahadat Ali
 फतेहपुर,Fatehpur
 फरेंदा,Farenda
 भैसहीं नरेश,Bhaisihin Naresh
 देवगनमऊ,Devganmau
 सलेमपुर लखमी,Sulempur Lakhmi
 घुसपहां,Ghuspahaan
 मैगलपुरा बरतर्रा,Magalpur Bartarra
 रामपुर पगरा,Rampur Pagra
 ठाकुरदेई,Thakurdei
 गड़हिया,Gadhiya
 जिरौली कलां,Jiroli Kalan
 सेंड़ा,Senda
 बौजूपटटी,Baujupatati
 उम्मे यमन,Umme Yaman
 चन्दकला पत्नी छेदी,Chandkala Patni Chhedi
 रीशु सिंह,Risu Singh
 पारा ब्राहम्नान,Paara Brahmanan
प्रिंसी सिंह,Prinsi Singh
पड़का सुल्तानपुर,Padaka Sultanpur
गोपालपुर अढ़ेना,Gopalpur Adhena
भुड़वा,Bhurawa
साखोपार,Sakhopar
सन्तोशीदेवी,Santoshi Devi
मिथलेस कुमारी,Mithalesh Kumari
दुबौली बभनौली,Dubauli Babhnauli
लल्लन देवी,Lallan Devi
सिचॉवली कदीम,Sichauwali Kadim
पचहुआ,Pachhua
लौटादेवी,Lauta Devi
सेमरियावाँ,Semariyawan
भटिउरा पृथ्वीपुर,Bhatiura Prithvipur
रामपुर गड़थौली,Rampur Gadhauli
सिघोंला पुख्ता,Sighonla Pakhta
नहवइया,Nahwaiya
पाजराना,Pajrana
नन्हेडा कला मुस्तकम,Nanheda Kala Mustakam
विजय कुमार गुप्ता,Vijay Kumar Gupta
छेमर सरैया,Chamar Saraiya
रामपुर ठाकुर दयाल,Rampur Thakur Dayal
पथरा मु ०,Pathra Mu 0
बौता विषेसर सिंह,Bauta Vishesar Singh
सुरसत्ती पुत्र बलिराम,Sursatti Putra Balram
कुठा केशवरपुर,Kutha Keshavpur
पकडीगोसाई,Pakdigoasai
किशनपुर भोगन,Kishanpur Bhogan
कौड़ीकोल खुर्द,Kaurikola Khurd
अमरेहा,Amareha
गोबिन्द नगर,Gobind Nagar
झोटीपुर,Jhotipur
मिठ्ठू बर्मा,Mithu Burma
बिझौली सहसपुर,Bijhauli Sahaspur
बहादुरपुर राजपूत,Bahadurpur Rajput
नान्हा,Nanha
जज्जौर,Jajjaur
इन्द्रबली सिंह,Indrabali Singh
सरायमहिमा,Sarai Mahima
हसनगढ़,Hasangarh
अजगैवाजगल,Ajgai Wajgal
अनेक पाल,Anek Pal
सरायखत्री,Sarai Khatri
अहरई बिचनपुर,Aharai Bichnapur
अ ० व,A 0 V
नकहरा तिवारी,Nakahara Tiwari
तरया सुकणठ,Tariya Suknath
इंद्रा,Indra
पचवा,Pachwa
नीबी कलां,Neebee Kalan
नरेन्द्र सिंह उर्फ नरेन्द्र पाल सिंह राघव,Narendra Singh alias Narendra Pal Singh Raghav
चादवारी,Chadwari
सफियाबाद,Safiaabad
खजुरिया पचपेड़ा,Khajuria Pachpeda
हरिखोरा,Harikhora
कुड़ीकला,Kudikala
