Name,Transliterated
फतेहउल्लापुर उर्फ,Fatehullahpur Urf
खुशहालपुर,Khushhalpur
असगरपुर,Asgarpur
महमूदपुर,Mahmudpur
अम्बेहटा,Ambehta
हुसैनमलकपुर,Hussainmalakpur
शाहपुर,Shahpur
बेगपुर,Begpur
हसनपुर,Hasanpur
समसपुर,Samsapur
अलीपुरा,Alipura
रजापुर,Rajapur
अम्बैहटा शेखा,Ambehta Shekha
जखवाला,Jakhwala
थामना,Thamana
घलौली,Ghaloli
डेहरा,Dehra
बहादरपुर,Bahadurpur
इमलिया,Imaliya
रखण्डी,Rakhandi
झबीरन,Jhabiran
कुलसठ,Kulsath
ईस्सरपुर,Issarpur
लबकरी,Labkari
खडन्जा अहमदपुर,Khadnja Ahmadpur
नन्हेडा आसा,Nanheda Asa
नूरपुर,Noorpuri
थीतकी,Thitki
साँपला खत्री,Sanpla khatri
तिगरी,Tigri
कुरलकी,Kuralki
गोपाली,Gopali
कैन्दुकी,Kaindki
राजूपुर,Rajupur
फुलासी,Fulasi
जहीरपुर,Zaheerpur
रणसूरा,Ransura
दूधली,Dudhli
ऊँचागांव,Unchagaon
रामूपुर निजामपुर,Rampur Nizampur
दिवालहेडी,Diwalhedi
साखन कलां,Sakhan Kalan
बास्तम,Bastam
सुल्तानपुर,Sultanpur
साखनखुर्द,Sakhan Khurd
भायला खुर्द,Bhaila Khurd
भायला कलां,Bhaila Kalan
खजूरी,Khajoori
कुरडी,Kurdi
नूनाबडी,Nunabadi
जडौदा जट्ट,Jadooda Jatt
रसूलपुर टाँक,Rasulpur Tank
नगलीनूर,Naglinur
बाबूपुर,Babupur
शहजादपुर,Shahzadpur
गुनारसी,Gunarsi
गुनारसा,Gunarsa
असदपुर करंजाली,Asadpur Karanjali
तल्हेडी खुर्द,Talhedi Khurd
बीबीपुर,Bibipur
मानकी,Maniki
देवबन्द देहात,Deoband Dehat
मिरगपुर,Mirgpur
साधारणपुर,Sadharanpur
फुलास अकबरपुर,Fulas Akbarpur
साँपला बक्काल,Sanpla Bakkal
दुगचाडी मलकपुर,Dugchadi Malakpur
चन्दपुर कायस्त,Chandpur Kayasth
चौरा,Chaura
भनेडा खेमचन्द,Bhaneda Khemchand
ठसका,Thaska
भोजपुर,Bhojpur
मौरा,Maura
तिलफरा एनाबाद,Tilfara Enabad
पाण्डोखेडी,PandoKhedi
उमरी मजबता,Umri Majbata
दलहेडी,Dalhedi
महेशपुर,Maheshpur
खुदाबक्शपुर,Khudabakshpur
शिमलाना,Shimlana
चिराऊ,Chirau
बेहडा,Beheda
बडूली नयागांव,Baduli Nayagaon
बडगांव,Badgaon
भारी दीनदारपुर,Bhaari Deendarpur
भाबसीरायपुर,Bhabsarayipur
कुआखेडा,Kuakheda
दादनपुर,Dadanpur
माधोपुर,Madhopur
भैसराऊ,Bhaisrau
काशीपुर,Kashipur
जन्धेडी,Jhandedi
अनन्तमऊ,Anantmau
आमा,Ama
कन्जौली,Kanjoli
बाबूपुरा,Babupura
सिजूड,Sijood
साढौली दुलीचन्दपुर,Sadhauli Dulichandpur
औलरा,Aulra
इन्द्राबली कल्याणपुर,Indrabali Kalyanpur
खुडाना,Khudana
टिकरौल,Tikraul
छिछरौली,Chhicharoli
नानौता देहात,Nanuata Dehat
लन्ढोरा,Landhora
जडौदा पांडा,Jadooda Panda
सिसौनी,Sisouni
अम्बेहटा मोहन,Ambheta Mohan
मुश्कीपुर,Mushkipur
लुकादडी,Lukaddi
भटपुरा,Bhatpura
बालूमाजरा,Balumajra
नन्हेडा खुर्द,Nanheda Khurd
शब्बीरपुर,Shabbirpur
चन्द्रपुर मजबता,Chandpur Majbata
कचराई,Kacharai
गणेशपुर,Ganespur
थापुल इस्माईलपुर,Thapul Ismailpur
खुशालीपुर,Khushalipura
शेरपुर खाना जादपुर,Sherpur Khana Jadpur
तकीपुर,Takipur
रसूलपुर कलां,Rasulpur Kalan
औरंगाबाद,Aurangabad
जयन्तीपुर,Jayantipur
ताल्हापुर,Talhapur
फाकरपुर,Fakarpur
शेखुपुर मुजाहिदपुर,Shekhupur Mujahidpur
मुजफ्फरपुर,Muzaffarpur
खुर्रमपुर,Khurrampur
कबीरपुर,Kabirpur
रामपुर कलां,Rampur Kalan
न्यामतपुर,Nyamatpur
मुजफ्फराबाद,Muzaffarabad
खुजनावर अहतमाल,Khujanavar Ahtamal
खुजनावर मु ०,Khujanavar Mu 0
जीवला अहतमाल,Jivala Ahtamal
कोठडी बहलोलपुर,Kothadi Bahlolpur
कालुवाला जहानपुर,Kaloovala Jahanpur
कालुवाला पहाडीपुर,Kaloovala Pahadipur
फतेहपुर पेलियो,Fatehpur Pelio
जैतपुर कलां,Jaitpur Kalan
जैतपुर खुर्द,Jaitpur Khurd
जसमौर,Jasmaur
मिरगपुर पांजूवाला,Mirgpur Panjuwala
अलीपुर भागूवाला,Aliput Bhagoovala
मुस्सापुर,Mussapur
फतेहपुर कलां,Fatehpur Kalan
रायपुर कलां,Raipur Kalan
चूहडपुर कलां,Chuhadupura Kalan
पथरवा,Patharwa
सलूनी,Salooni
चाण्डी,Chandi
टौली,Toli
कलसिया,Kalasiya
दयालपुर,Dayalpur
नगला झण्डा,Nagla Jhanda
खासौली,Khasooli
नगला बावैल खुर्द,Nagla Bawael Khurd
बावैल बुजुर्ग,Bawael Bujurg
खिडका जुनारदार,Khidka Junardar
चिम्पाबांस,Chimpabaans
पिठौरी,Pithoori
तिवडा जुनारदार,Tiwada Junardar
भोजेवाला,Bhojewala
दाऊदपुरा,Daoodpura
रण्डौल,Randool
बिजोपुरा,Bijopura
ताजपुरा,Tajpura
पानसर,Pansar
माँझीपुर,Manjhipur
आलमपुर कलां,Alampur Kalan
खिडका भटकवा,Khidka Bhatakwa
संसारपुर,Sansarpur
अनवरपुर बरौली,Anwarpur Baroli
पठलोकर,Pathalokar
भूलनी,Bhoolni
साहबपुरा,Sahabpura
झिझौली महमूदपुर,Jhijholi Mahmoodpur
करौन्दी,Karoundi
मुसैल,Muesil
फरकपुर निवादा,Farkpur Niwada
मौ ० पुर कंधेला,Mau 0 Pur Kandhela
भोगपुर गोकुलपुर,Bhogpur Gokulpur
दतौली मुगल,Datoli Mughal
बेहडा कला,Behda Kalan
बेहडा खुर्द,Behda Khurd
रामखेडी,Ramkhedi
बढेडी घोघू,Badenhi Goghu
अल्हेडी,Alhedi
सरदा हेडी,Sarda Hedi
चौबारा,Chaubara
नौसर हेडी,Nauser Hedi
हलवाना,Halwana
गदर हेडी,Gadar Hedi
मुरादनगर उर्फ जीवल,Muradnagar Urf Jival
छुटमलपुर,Chhutmalpur
अलीपुर सभालकी,Aliput Sabhalki
कमालपुर,Kamalpur
फरीदपुर उर्फ माण्डूव,Faridpur Urf Mandoov
फतेहपुर भादों,Fatehpur Bhado
घाटेड़ा,Ghateda
संगमौर,Sangamor
मनोहरपुर,Manoharapur
कातला,Katala
बडढा खेडा,Badha Kheda
डडौली,Dadoli
खेड़ा मवात,Kheda Mawat
दास्सा मजरा,Dassa Majra
भोजपुर तगा,Bhojpur Taga
महेश्वरीकला,Maheshwariakala
फिरोजाबाद,Firozabad
बरथा कायस्थ,Bartha Kayasth
पठेड मुस्तकम,Pathed Mustakam
धौलाहेडी,Dholahedi
दौलतपुर,Daulatpur
नथमलपुर,Nathmalpur
रघुनाथपुर,Raghunathpur
रावणपुर बुजुर्ग,Ravanaur Bujurg
आल्हणपुर,Alhanpur
दभेडा कलां,Dabheda Kalan
नारायणपुर गुर्जर,Narayanpur Gurjar
सौंधेवांस,Saundhewans
ग्याजुद्दीनपुर,GyaJuddinpur
दूधगढ,Dudhgadh
नल्हेड़ा,Nalhera
दुमझेड़ा,Dumjheda
सालीरी,Saliri
मीरपुर सीतापुर,Mirpur Sitapur
चौराकला,ChouraKala
छापुर,Chapur
चौरी मण्डी,Chauri Mandi
दुमझेड़ी,Dumjhedi
पटनी,Patni
सीकरी,Sikri
चालाकपुर,Chalakpur
हरडाखेड़ी,Hardakhedi
पटना उर्फ नया बास,Patna Urf Naya Bas
इब्राहिमी,Ibrahimi
कलरी,Kalri
बौसा,Bousa
मानकपुर सादात,Manakpur Sadat
इब्राहिमपुरा,IbrahimPura
सरूरपुर गाडा,SarurPur Gada
सरगथलवाला,SargaThalWala
जयरामपुर,JaiRampur
कुम्हारहेडा,Kumharheda
बीदपुर,Bidpur
सौराना,Sourana
बुढेडा,Budheda
सरसोहेडी,Sarsoohedi
अगवानहेडा,Agwanheda
धौलापडा,DhoulaPada
बिडवी,Bidvi
गदरहेड़ी,Gadrhedi
कुण्डा,Kunda
सरसावादेहात,SarsawaDehat
माजरीकला,MazriKala
कल्याणपुर,KalyanPur
कुतुबपुर,QutubPur
समसपुर कला,Smaspur Kala
ढिक्काकला,DhikkaKala
शाहजहांपुर,ShahjahanPur
झरौली,Jharouli
हैदरपुर,HaiderPur
घाघोड,Ghagod
असदपुर,AsadPur
बिन्नाखेड़ी,Binnakhedi
इस्माइलपुर,IsmailPur
साइलपुर,SailaPur
सापला बेगमपुर,Sapla BegamPur
ढकदेई,Dhakdei
जलालपुरा,JalalPura
दौलतखेडी उर्फ,DaulatKhedi Urf
साल्हापुर,SalhaPur
बुल्लेवाला,Bullewala
तिरपडी,Tirpadi
सढौली,Sdhauli
जुड्डी,Juddi
खारीबांस,Khribaans
बाकर मजरा,Bakar Mazra
टाबर,Tabar
मन्धौर,Mandhaur
काजीबांस,QaziBaans
लतीफपुर,LatifPur
मल्लाह मजरा,Mallaah Mazra
सरूरपुर तगा,SarurPur Tagga
नसरूल्लाहगढ,Nasrullahgarh
साहबा मजरा,Sahba Mazra
अध्याना,Adhyana
छाप्पर,Chappar
कुल्हेडी,Kulhedi
शुक्रताल,ShukraTaal
नया गाँव उर्फ,Naya Gaon Urf
फतेहपुर जट,Fatehpur Jat
बाधी,Badhi
सिरसका,Sirsaka
ढोला मजरा,Dhola Mazra
तिघरी रामगढ,Tigri Ramgarh
रानीपुर बरसी,RaniPur Barsi
फेरू मजरा,Feru Mazra
सहसपुर जट,SahasPur Jat
चाऊ सहसपुर,Chau SahasPur
रणदेवा,Randewa
नल्हेडा,Nalheda
जैनपुर,JainPur
भैरमऊ,Bhairmau
अम्बैहटी,Ambaihti
पदम नगली,Padam Nagli
आसरा खेडी,Asara Khedi
चढाव,Chadhaav
रणदेवी,Randevi
खेडा अफगान,Kheda Afghan
सिरसला,Sirsala
भूरीबांस,BhooriBaans
पिलखना,Pilkhana
दौलतपुर उर्फ चापर च,DaulatPur Urf Chapar Ch
रनियाला दयालपुर,Raniyaala DayalPur
इस्लाम नगर,Islam Nagar
कपूरी,Kapoori
लूढी,Lodi
सिहखेडा,Sinhkheda
बम्बियाला,Bambiyala
दैदपुरा,Daidpura
जाफरपुर रनियाली,Jafar pur raniyali
जाजवा,Jajwa
धौराला,Dhoraala
सहजवी,Sahajvi
हरपाल,Harpal
हरपाली,Harpali
फन्दपुरी,Phund puri
बान्दुखेडी,Bandhu kheri
दैदनौर,Daidanauur
जगहता नजीब,Jaghta najib
मोहीदीनपुर,Mohiuddin pur
मच्छर हेडी,Machhar hedi
जगेता गुज्जर,Jagta gujjar
नाई नंगली उर्फ माजर,Nai nali urf mazr
तेलीपुरा,Telipura
बुड्ढाखेडा अहीर,Buddha kheda ahir
