Name,Transliterated
गुलाबनगर,Gulabnagar
पुरास,Puras
रसूलपुर बुजुर्ग,Rasulpur Bujurg
नयोराजपुर,Nayoraipur
कुबेर कुतुलूपुर,Kuber Kutulupur
सुन्ना सिहोरी,Sunna Sihori
रजउर,Rajaur
नदरोली,Nadroli
बैबहा,Baibaha
भडसड़ा,Bhadasara
जगदीशनारायन,Jagdishnarayan
रानेपुर,Ranepur
विजयरामपुर,Vijayrampur
लच्छापटृी,Lachapatri
चकबसुही,Chakbahsuhi
हरहरी,Harahari
चन्दवापुर,Chandwapur
असरही देवी,Asrahi Devi
रामेश्वरी साहू,Rameshvari Sahu
चन्द्र रोशनी,Chandra Roshni
सुभाम सिंह,Subham Singh
हेमछापर,Hemchapar
हुसैनगंज,Husainganj
बस्ती,Basti
गुडीयाृ,Gudiyari
रामाधर मथुरिया,Ramadhar Mathuriya
सूरजकुण्डा,Surajkunda
लेदौरा,Ledaura
अटवाई,Atwai
रमवापुर मिश्र,Ramwapur Mishra
दहरारी पटटी,Daharari Patti
भदई,Bhadai
सूर्यनाथ सिंह,Suryanath Singh
धकपुरा,Dhakpura
इब्राहीमपुर अबद,Ibrahim Pura Abad
दिव्यादास,Divyadas
सैकुल,Saikul
कठपुरा,Kathpura
इत्येन्द्र बख्श सिंह,Ityendra Bakhsh Singh
कृष्ण मोहन तिवारी,Krishna Mohan Tiwari
फरमीद,Farmeed
मिंहा,Minha
रूकनपुरा,Ruknpura
पसगंवा,Pasganwa
जमोली खुर्द,Jammoli Khurd
शशिप्रभा देवी,Shashi Prabha Devi
गांग किशोर,Gang Kishor
समरूपुर,Samroopur
सुबुकू,Subuku
पातीखुर्द,Patikhurd
होलपुर,Holpur
रनिवास,Ranivas
राम दुलारा,Ram Dulara
सठिगवां,Sathigwan
गोशैसिंहपुर,Goshaisinhpur
सन्जू देवी पत्नी संजय,Sanju Devi Patni Sanjay
शाहबड़ेपुर,Shahbadepur
सतीश मिश्र,Satish Mishra
नायसर,Naisar
रुस्तमपुर ऐलम,Rustampur Aelam
पिछड़ी जाति - महिला कलावती,Pichhri Jaati - Mahila Kalawati
अनारक्षित अशोक,Anarakshit Ashok
रेनू सिंह यादव,Renu Singh Yadav
ज्ञानचन्द्र सिंह,Gyanchandra Singh
पूरे वशींधर,Pure Vashindhar
संतोष कुमार उपाध्याय,Santoshi Kumar Upadhyay
श्री मती उषा देवी,Shri Mati Usha Devi
करहकोल,Karahkol
सहादत्त अली,Sahadat Ali
धोकल सिंह,Dhokal Singh
कंदई,Kandai
मलिकशाहपुर,Malikshahpur
परसनी,Parsani
मुस्तफाबाद सरैया,Mustafaabad Saraiya
धगुवां खुर्द,Dhagwan Khurd
विजेता सिंह,Vijeta Singh
अकाल्बुन्निशा,Akalbunnisa
खम्हरियां,Khamhariyan
मदाखडा,Madakhada
मीठाबेल,Meethabek
मानसुजान,Mansujan
रोशन गढ,Roshan Gadh
पेंतीखेड़ा,Pentikheda
पुरैली मकदूमपुर,Pureli Makdumpur
कंजहित,Kanjhit
महिला रामदेवी,Mahila Ramdevi
अब्बास खाँ,Abbas Khan
मांजनपुर,Manjanpur
धौराई,Dhorai
फतेहपुर स्टेट,Fatehpur State
कुर्की महमूदपुर,Kurki Mahmudpur
बहादरपुर मनफोडा,Bahadurpur Mafoda
बहरूआ,Bahrua
मयंकर सिंह,Mayankhar Singh
शिवपाल,Shivpal
कॉवर खास,Kawar Khas
ओवा बांगर,Owa Bangar
सबा चाउधरी,Saba Chaudhary
डाडीकला,Dadikala
गुफ़रान,Guffran
कमिनी देबी,Kamini Devi
मारुफपुर,Marufpur
सिरसा खुर्द,Sirsa Khurd
लोकेश प्रताप सिंह,Lokesh Pratap Singh
विगरा मीर,Wigara Meer
कमलेश उर्फ़ कमलेश कुमार यादव,Kamlesh urf Kamlesh Kumar Yadav
रितिका,Ritika
खुरियावली,Khurawali
अमरता,Amarta
कॉटा मानसिंह,Kota Mansingh
दुल्हू,Dulhu
बरायन,Barayan
सुग्रीव चौधरी,Sugriv Chowdhary
हकुकुन,Hakukun
एकडंगा पंडित,Ekkadanga Pandit
खड़ैचा,Kharecha
टोंडरपुर एह,Tonderpur Eh
डुड़ी,Duddi
मीनू वर्मा,Menu Verma
देवपार वीरसिंहपुर,Devpar Virsighpur
बलबनवा,Balbanwa
फरूखाबाद,Farukhabad
सेठुआपारा,Sethuapaara
मिलक दुन्दी,Milk Dundi
पीडार,Pidar
मणडनपुर जनूवी,Mandanpur Janoobi
बेलवाबुजुर्ग,Belwabuzurg
खिन्दौडा,Khindauda
जासापारा,Jasapara
महुवल,Mahuwal
औरईया,Auraiya
बादशाहपुर पचगाई,Badshahpur Pachgai
दिनेश गोस्‍वामी,Dinesh Goswami
प्रमिला क्म्टप्,Pramila Kmtap
सब्दलपुर तेली,Sabdalpur Teli
हरी ओम त्रिपाठी,Hari Om Tripathi
मैनपुरी देहात,Mainpuri Dehat
सुमही संग्राम,Sumhi Sangram
मानागढी,Managarhi
किशुनगढ,Kishungarh
रेडी मलकपुर,Redi Malkpur
अजराबानो,Azrabanu
मुड़िला कला,Murila Kala
Su,Su
सरॉयलीली उरफ खोजापुर,Saroylili Urf Khozapur
ललेई,Lalei
भट्ठी,Bhatthi
त्रिपुडी,Tripudi
असरुन्निशा,Aserunnisha
ठुड़वलिया,Thudwalia
मेहतरपुर तिजासिंह,Mehtarpur Tijasinh
तिन्दुआ नगरिया,Tindua Nagariya
पौहल्ली,Pohalli
केचुहा,Kechuha
हरचन्द सिंह,Harchand Singh
भावारायपुरपट्टी बंकाराय,Bhavaraypurpatti Bankaray
काँग्रेस,Congress
अटहरा,Athara
मड़ोर,Madora
ढुढहरी,Dhudhari
दतुआखोर उर्फ बदूखोर,Datuakhor alias Badukhor
कराैंदी,Karaudi
नकटीदेई बुजुर्ग,Naktidei Bujurg
रूकनुददीनपुर,Ruknuddinpur
चक मुबारक मोहिउद्दीनपुर उर्फ जंजीरपुर,Chak Mubarak Mohiuddinpur alias Janjirpur
रामपुर मिशरी,Rampur Mishri
डेडासई,Dedasai
वलीमोहमद,Valimohammad
पचलड़ी,Pachladi
पिपरा खास,Pipra Khas
सरॉय दिगोसा,Saroy Digosa
सिकन्दरपुर कला,Sikandarpur Kala
करमदेपुर,Karamdepur
मझिगवां उदना,Majhigawa Udan
राजमदिर खुरद,Rajmandir Khurd
सैदपुर सरोरा,Saidpur Sarora
मल्हीमऊ,Malhimau
टाण्डा खुलासा,Tanda Khulasa
तिगाई दततनगर,Tigai Datttanagar
सरायमदनसिह उरफ चाटी,Saray Madansingh urf Chati
नगला रूमी,Nagla Rūmī
कुआडाँडा खजन,Kuadanda Khajan
फुलभावती,Fulbhavati
मुड़पेला,Mudpela
मानागढ़ी,Managarhi
बनीपुरा,Banipura
देवलवीर,Devalvir
जलालपुर भरती,Jalalpur Bharti
मुणडिया रसूलपुर,Mundialia Rasulpur
रसूलपुर तराई,Rasulpur Tarai
मझिगवॉ हरदोई,Majhigawa Hardoi
खिजिरपुर उपरहार,Khizrpur Uparhar
ब्रजेश् कुमार,Brajesh Kumar
किनहौटी,Kinhauti
कुरीना दौलतपुर,Kurina Daulatpur
सुलईपुर,Sulaippur
पहाडपुर पिपरिया,Pahadpur Piparia
परसुही,Parsuhi
नवागाँव,Nawagaon
अमारी झांगा,Amari Jhang
ओरिया,Oria
हरिपुर ता ० चांदूपुर,Haripur Ta 0 Chandupur
जलालपुर भग्गू,Jalalpur Bhanggu
बिधैपुर,Bidhaipur
घुसना,Ghusna
लिल्सी,Lilsi
मऊजानीपुर,Maujanippur
कौला छापर,Kaula Chapar
पुरसुडी,Pursudi
उतिराई,Utirai
नगलाभरी,Naglabhari
हकीकतपुर गंगवाली,Hakikatpur Gangwali
नगला बांसनगली,Nagla Bansnagali
फतेहपुर चौरासी ग्रामीण,Fatehpur Chaurasi Gramin
राम किंकर,Ram Kinker
चौकनिया,Chaukaniya
सिधारी,Sidhari
कोन,Kon
बहादीन पतीपुर,Bahadeen Patipur
उनियार,Uniyar
मंगोलपुर,Mangolpur
चतीपुर,Chhatipur
मड़ोराकला,Madorakala
अमांवा,Amanwa
मोकाम सिंह,Mokam Singh
मलप हरसेनपुर,Malap Harsenaur
कमलेश कुमार गौतम,Kamlesh Kumar Gautam
अकवारा,Akwara
देवकाली,Devkali
अनुसूचित,Anusuchit
पिछड़ी जाति,Pichhdi Jati
दादनपुर,Dadanpur
फिरोज़ाबाद,Firozabad
रिफ़ा बेगम,Rifa Begum
पतेई ऐमन,Patei Aiman
नरेन्द्र कुमार राजपूत,Narendra Kumar Rajput
दिवाकर पाण्डेय,Diwakar Pandey
मिर्चा,Mircha
फुलासी देवी,Fulasi Devi
सीमा,Seema
कोमल देवी,Komal Devi
तुरमतखेडी,Turmatkhedi
राजवावू,Rajwabu
बिनावाला,Binavala
बम्हौरी,Bamhauri
सूरतपुर,Suratpur
शकुन्तला चौरसिया,Shakuntla Chaurasia
खरावन,Kharawan
डैटा जलालपुर,Data Jalalpur
मानई,Manai
हल्दौनी,Halduni
बहमलपुर,Bahmalpur
पूरबनारा,Purbanara
महमुदपुर,Mahmudpur
मंगुराही,Mangurahi
मुलाम सिंह यादव,Mulam Singh Yadav
सूहतारा,Suhatara
मौलाखोर,Maulakhor
अलीपुर बनगावां,Alipur Bangawan
ब्राम्हणपुर नवाबाद,Brahmanpur Nawabad
ईदल,Idal
मदनाखेड़ा,Madnakheda
माल्तीदेवी,Malti Devi
भोपतपुरा,Bhopatpura
कामगारपुर,Kamgarpur
अरुण प्रताप सिंह,Arun Pratap Singh
खेडा इस्लामपुर,Kheda Islam Pur
उदयभानपुर,Udaybhanpur
मुबारकुन्निशा,Mubarackunnisa
कनियर,Kanier
फतेहपुर टाण्डा,Fatehpur Tanda
पारा,Para
मोनु,Monu
बघरा,Bagra
बीलामई,Bilamai
खैरपुर जगजीवन,Khairpur Jagjiwan
करीमनगर बनवोई,Karimnagar Banwoi
साईगॉव,Sai Gaon
तराया,Taraya
पिपरिया गुरू गोविन्दराय,Pipariya Guru Govind Rai
