Name,Transliterated
कुलविंदर सिंह,Kulwinder Singh
भूपिंदर शर्मा,Bhupinder Sharma
सिम्पी देवी,Simpi Devi
मनिन्द्र पाल सिंह,Maninder Pal Singh
सतिन्द्र पाल सिंह,Satinder Pal Singh
देविंदर सिंह,Devinder Singh
सुखवीर कौर,Sukhvir Kaur
हरी सिंह,Hari Singh
नछत्तर कौर,Nachtter Kaur
बलेविंद्र कौर,Balevinder Kaur
Teel राम,Teel Ram
मिथिल्ेश कुमार,Mithilesh Kumar
मुकेश देवी,Mukesh Devi
गुरदीप सिंह,Gurdeep Singh
पप्पु कुमार,Pappu Kumar
बबलू,Bablu
सवरन सिंह,Swaran Singh
अनुराधा राय,Anuradha Rai
भूपिंदर कौर,Bhupinder Kaur
गुरजीत सिंह,Gurjeet Singh
राजीव,Rajeev
करोडा सिंह,Karoda Singh
तीरथ कौर,Teerath Kaur
गुरसरन सिंह,Gursaran Singh
प्रीतपाल सिंह,Pritpal Singh
कुलदीप कोर,Kuldeep Core
हरविंदर कौर,Harvinder Kaur
Hollars सिंह,Hollars Singh
हरविन्द्र कौर,Harvinder Kaur
रर्‌शशजिंदर सिंह,Rarashajinder Singh
हरभजन कौर,Harbhajan Kaur
भिंदर कौर,Bhinder Kaur
रचन कौर,Rachan Kaur
भुपिन्द्र कौर,Bhupinder Kaur
फतेह सिंह,Fateh Singh
हरजिन्द्र कौर,Harjinder Kaur
रघबीर सिंह,Raghbir Singh
हरपाल कौर,Harpal Kaur
मोहिंदर सिंह,Mohinder Singh
सुखजिंदर कौर,Sukhjinder Kaur
चरणजीत सिंह,Charanjeet Singh
विक्रम मित्रा,Vikram Mitra
हरमिंदर कौर,Harmeender Kaur
करम सिंह,Karam Singh
प्रिन्स पाल,Prince Pal
सलिंदर कुमार,Salinder Kumar
परमवीर थापा,Paramveer Thapa
हरमीत सिंह,Harmeet Singh
मंदीप कौर,Mandeep Kaur
प्रीतम सिंह,Pritam Singh
राम,Ram
Added AK,Added AK
भुपिंदर सिंह,Bupinder Singh
रशपाल कौर,Rashpal Kaur
अमनप्रीत कौर,Amanpreet Kaur
गुरजिन्द्र सिंह,Gurjinder Singh
नरिन्द्र सिंह,Narinder Singh
करमजीत कौर,Karmjit Kaur
शहजाद,Shahzad
परमिन्द्र कौर,Parminder Kaur
बरिंदर कुमार,Barinder Kumar
मुस्त कीम,Mustkeem
सरवन सिंह,Sarwan Singh
गुरविन्द्र सिंह,Gurvinder Singh
सतविंद्र कौर,Satwinder Kaur
इन्ट्रबीर सिंह,Intraveer Singh
दलेंविंद्र सिंह,Dalvinder Singh
दविन्द्र कौर,Davinder Kaur
Added aK,Added aK
दलजीत सिंह,Daljit Singh
स्वर्ण जीत कौर,Swaranjit Kaur
रुपिन्द्र कौर,Rupinder Kaur
हरसिमरनजीत सिंह,Harsimranjeet Singh
करनेैल कौर,Karnail Kaur
रेखा नागरे,Rekha Nagare
जतिंदर सिंह,Jatinder Singh
सरजु सिंह नागरे,Sarju Singh Nagare
गुंजन सैनी,Gunjan Saini
तजिन्द्र सिंह,Tajinder Singh
सोनू खान,Sonu Khan
सेवा सिंह,Sewa Singh
सुख दर्शन कौर,Sukh Darshan Kaur
नवजोत कौर,Navjot Kaur
श्री राम पांडे,Shri Ram Pandey
तारा पांडे,Tara Pandey
राकेश कुमार पांडे,Rakesh Kumar Pandey
सरवेश पांडे,Sarvesh Pandey
वरुण मिश्रा,Varun Mishra
ज्योति पाण्डेय,Jyoti Pandey
प्रिथी सिंह,Prithi Singh
Ossie Ae,Ossie Ae
सिमरन जीत कौर,Simran Jeet Kaur
तेजिन्द्र पाल सिंह,Tejindra Pal Singh
राणो देवी,Rano Devi
रेखा सिंगला,Rekha Singla
मुन्नी देवी,Munni Devi
सोरभ,Sorabh
दीक्षा सिंगला,Diksha Singla
अमरिंदरा पांडे,Amarindra Pandey
स्नेह लता,Snehlata
संजय चोबे,Sanjay Chobe
गूंजा कुशवाहा,Gunja Kushwaha
अशोक कुमार कुशवाहा,Ashok Kumar Kushwaha
गगनदीप कौर,Gagandeep Kaur
जसवंत सिंह,Jaswant Singh
रंधीर सिंह,Randhir Singh
रीता,Reeta
दर्शन कौर,Darshan Kaur
वलवीर सिंह,Valvir Singh
रणजीत सिंह,Ranjit Singh
गगनदीप,Gagandeep
गुजिन्दर कौर,Gujinder Kaur
ज्योति,Jyoti
आकाशदीप मैनी,Akashdeep Meena
रमनप्रीत सिंह,Ramanpreet Singh
रंजीत कुमार,Ranjit Kumar
चमेल कौर,Chamel Kaur
लखविंदर कौर,Lakhvinder Kaur
परगट चन्द,Pargat Chand
सुरिता रानी,Surita Rani
जगजीत सिंह,Jagjit Singh
राजिन्ट्र कुमार,Rajinder Kumar
कपिल देव,Kapil Dev
सिमरनजीत सिंह,Simranjit Singh
कुलजिन्द्र सिंह,Kuljinder Singh
रेशम कौर,Resham Kaur
दशंन सिंह,Darshan Singh
जसविंद्र कौर,Jaswinder Kaur
हेमा देवी,Hema Devi
परमिंदर सिंह,Paraminder Singh
अमनप्रीत सिंह,Amanpreet Singh
गुरदयात्र सिंह,Gurdayatar Singh
मख्खन सिंह,Makkhan Singh
मनिंदर कौर,Maninder Kaur
गुरविंदर सिंह,Gurvinder Singh
प्रभजीत कौर,Prabhjit Kaur
अवतार सिंह चीनी,Avtar Singh Cheeni
रंजित कौर,Ranjit Kaur
इन्दर प्रीत कौर,Inder Preet Kaur
सुमनजीत कौर,Sumanjit Kaur
जेतिंद्र सिंह,Jeetinder Singh
जसपाल कोर,Jaspal Kor
गुरमिन्द्र सिंह,Gurmeender Singh
मेहर सिंह,Mehar Singh
महिंदर कौर,Mahinder Kaur
जस्बंत सिंह,Jaswant Singh
शमिन्द्र सिंह,Shaminder Singh
डिप्टी राम,Dipti Ram
रूम रना,Rum Rana
भरत,Bharat
पूनम राठौर,Poonam Rathaur
बलजिन्द्र सिंह,Baljinder Singh
कैलाशो देवी,Kailasho Devi
पवनजीत कौर,Pavanjit Kaur
बृज पाल,Brijesh Pal
शीला देवी,Sheela Devi
श्रीराम,Shree Ram
इसरावती,Israwati
धरमिंदर,Dharameender
धर्मेन्द्र,Dharendra
अनीता देवी,Anita Devi
दलीप गुप्ता,Dalip Gupta
संत राम,Sant Ram
अनीता,Anita
विजय लाल,Vijay Lal
alot fe,alot fe
आभानमती देवी,Aabhanmati Devi
नसरीन खान,Nasreen Khan
मकसूद खान,Maqsood Khan
नफीसा,Nafeesa
सकुरण,Sakuran
अली अहमद,Ali Ahmad
इरफ़ान खान,Irfaan Khan
रुकसार,Ruksar
उमेश,Umesh
करनैल सिंह,Karnail Singh
स्वर्णजीत कौर,Swaranjeet Kaur
गुदिअल कौर,Gudial Kaur
भूपिंदर सिंह,Bhupinder Singh
गुरजिन्द्र कौर,Gurjinder Kaur
प्रभात चंद,Prabhat Chand
पवन कमार,Pawan Kumar
मिथलेश कुमार,Mithlesh Kumar
हरिन्द्र सिंह,Harinder Singh
ART,ART
वर्षों,Varsho
मनदीप सिंह,Mandeep Singh
सुरिन्द्रजीत सिंह,Surinderjeet Singh
केसर कौर,Kesar Kaur
भगवान सिंह,Bhagwaan Singh
संध्या कुमारी,Sandhya Kumari
पलविंदर कौर,Palwinder Kaur
बीर देवेन्द्र सिंह,Bir Devendra Singh
हरजिन्द्र सिंह,Harjinder Singh
विवेक,Vivek
निशा,Nisha
शमशेर कौर,Shamsher Kaur
किरपाल सिंह,Kirpaal Singh
करम जीत कौर,Karam Jeet Kaur
उुपिन्द्र कौर,Oupinder Kaur
परमजीत शर्मा,Paramjeet Sharma
जगदीप सिंह,Jagdeep Singh
सतनाम सिंह मिमी,Satnaam Singh Mimi
स्वरंजीत कौर,Swaranjeet Kaur
हरजीत कौर मिमी,Harjeet Kaur Mimi
जसपिन्द्र सिंह,Jaspeender Singh
यादविंदर,Yaadwinder
नरिन्द्र पाल कौर,Narinder Pal Kaur
चरनजीत सिंह,Charanjeet Singh
अमर कौर,Amar Kaur
अमृत पाल सिंह,Amrit Paal Singh
सतविंदर सिंह,Satwinder Singh
सुरेश,Suresh
वरिन्द्र पाल,Varinder Paal
सुरिन्द्र पाल,Surinder Paal
कमल दीप कौर,Kamal Deep Kaur
विक्की,Vicky
विनी,Vinny
ज्ञान चंद,Gyaan Chand
बचनी,Bachni
सलमा,Salma
राजकुमार,Rajkumar
मनिल,Manil
शिदर पाल कौर,Shider Pal Kaur
नरिन्द्र,Narinder
धर्म सिंह,Dharm Singh
भगवती,Bhagwati
हरमिंदर सिंह,Harminder Singh
समशेर,Samsher
अंगुरी,Anguri
राम भजन,Raam Bhajan
मीरा,Meera
मलकीयत सिंह,Malkiyat Singh
अमरफप्रीत सिंह,Amarfaapreet Singh
रिम्पी,Rimpi
रीतू कुमारी,Reetu Kumari
अमिंदर कौर,Aminder Kaur
सनन्‍्तोष कुमारी,Santosh Kumari
हरमीत चंद,Harmeet Chand
नारंग दास,Narang Das
जसपाल दास,Jaspal Das
नीलम कौर,Neelam Kaur
मोहन दास,Mohan Das
शिदरपाल कौर,Shidarpal Kaur
धरमिंद्र सिंह,Dharmendra Singh
रेनू रानी,Renu Rani
चेतन कुमार,Chetan Kumar
सर्वजीत कौर,Sarvjeet Kaur
तेज पाल,Tej Pal
लखविंदर,Lakhwinder
बुच राम,Buch Ram
राहुल सिंह,Rahul Singh
ओमवती,Omowatee
परवीन रानी,Parveen Rani
बिरम पाल राणा,Biraam Paal Rana
नौमी नाथ,Naumee Nath
गुरनाम नाथ,Gurnam Nath
ममता,Mamta
तजिंदर नाथ,Tajinder Nath
मनप्रीत,Manpreet
बबली देवी,Babli Devi
गुरमेल नाथ,Gurmel Nath
गोपाल नाथ,Gopal Nath
जस्सी कौर,Jassie Kaur
करम जीत,Karamjeet
जेतिंद्र,Jeetindra
गगनजोत कौर,Gagganjot Kaur
जोगिंदर कौर,Joginder Kaur
दविन्द्रजीत सिंह,Davinderjit Singh
पूशपिन्द्रजीत सिंह,Pushpindjit Singh
शरनजीत कौर,Sharanjit Kaur
हरसिमरन कौर,Harsimran Kaur
जगजीवन सिंह,Jagjeevan Singh
हरिन्द्रपाल सिंह,Haryinderpal Singh
रमनदीप कौर,Ramandeep Kaur
हरजोध सिंह,Harjodh Singh
बचितर कौर,Bachittar Kaur
गुलाब सिंह,Gulab Singh
लीला देवी,Leela Devi
नवदीप कौर कैरे,Navdeep Kaur Kaire
